user_id,amount,datetime
673,550,2022-10-01 14:55:00
871,8000,2022-10-01 14:57:00
426,5000,2022-10-01 15:02:00
829,1000,2022-10-01 15:04:00
106,899,2022-10-01 15:09:00
139,373,2022-10-01 15:14:00
157,2000,2022-10-01 15:15:00
53,7500,2022-10-01 15:17:00
254,1800,2022-10-01 15:17:00
185,2000,2022-10-01 15:18:00
519,2005,2022-10-01 15:21:00
351,400,2022-10-01 15:22:00
378,2750,2022-10-01 15:25:00
784,2000,2022-10-01 15:31:00
913,12000,2022-10-01 15:33:00
926,500,2022-10-01 15:33:00
614,1200,2022-10-01 15:35:00
633,1000,2022-10-01 15:35:00
193,1000,2022-10-01 15:39:00
536,50,2022-10-01 15:44:00
744,500,2022-10-01 15:49:00
445,2000,2022-10-01 15:51:00
850,5000,2022-10-01 15:53:00
690,50,2022-10-01 16:01:00
656,1000,2022-10-01 16:01:00
690,500,2022-10-01 16:09:00
393,300,2022-10-01 16:10:00
649,5000,2022-10-01 16:12:00
289,1000,2022-10-01 16:16:00
798,7000,2022-10-01 16:20:00
187,5000,2022-10-01 16:22:00
654,2100,2022-10-01 16:22:00
71,1000,2022-10-01 16:25:00
873,1000,2022-10-01 16:25:00
158,2000,2022-10-01 16:39:00
502,1650,2022-10-01 16:40:00
999,2000,2022-10-01 16:42:00
649,5000,2022-10-01 16:44:00
58,50,2022-10-01 16:45:00
599,6000,2022-10-01 16:46:00
802,5000,2022-10-01 16:47:00
214,5500,2022-10-01 16:52:00
271,10000,2022-10-01 16:58:00
342,2000,2022-10-01 17:00:00
720,100,2022-10-01 17:03:00
289,2000,2022-10-01 17:06:00
467,1600,2022-10-01 17:07:00
854,10000,2022-10-01 17:08:00
869,10000,2022-10-01 17:09:00
139,500,2022-10-01 17:12:00
750,2000,2022-10-01 17:14:00
259,2500,2022-10-01 17:17:00
47,5000,2022-10-01 17:21:00
103,1000,2022-10-01 17:22:00
920,2000,2022-10-01 17:25:00
80,5500,2022-10-01 17:27:00
667,500,2022-10-01 17:28:00
803,10000,2022-10-01 17:31:00
2,40000,2022-10-01 17:31:00
985,10000,2022-10-01 17:36:00
381,1000,2022-10-01 17:36:00
695,52,2022-10-01 17:37:00
875,1000,2022-10-01 17:39:00
478,500,2022-10-01 17:40:00
97,500,2022-10-01 17:41:00
446,12000,2022-10-01 17:41:00
565,2000,2022-10-01 17:41:00
257,10000,2022-10-01 17:43:00
9,1962,2022-10-01 17:46:00
97,500,2022-10-01 17:47:00
596,5000,2022-10-01 17:49:00
97,2000,2022-10-01 17:50:00
869,10000,2022-10-01 17:53:00
614,3000,2022-10-01 18:03:00
424,2000,2022-10-01 18:05:00
90,1000,2022-10-01 18:14:00
458,1000,2022-10-01 18:15:00
379,333,2022-10-01 18:15:00
299,2000,2022-10-01 18:17:00
259,6500,2022-10-01 18:18:00
519,1003,2022-10-01 18:21:00
613,1000,2022-10-01 18:21:00
539,2200,2022-10-01 18:21:00
450,1000,2022-10-01 18:22:00
421,20000,2022-10-01 18:24:00
107,2000,2022-10-01 18:25:00
931,3750,2022-10-01 18:28:00
840,4000,2022-10-01 18:30:00
783,100,2022-10-01 18:30:00
294,12000,2022-10-01 18:30:00
157,2000,2022-10-01 18:31:00
452,2000,2022-10-01 18:31:00
644,500,2022-10-01 18:33:00
599,2000,2022-10-01 18:34:00
77,1500,2022-10-01 18:40:00
139,500,2022-10-01 18:40:00
46,1000,2022-10-01 18:43:00
422,12000,2022-10-01 18:43:00
932,1000,2022-10-01 18:44:00
467,30000,2022-10-01 18:45:00
776,500,2022-10-01 18:46:00
948,1000,2022-10-01 18:47:00
145,4000,2022-10-01 18:49:00
55,4000,2022-10-01 18:50:00
864,6000,2022-10-01 18:50:00
708,6570,2022-10-01 18:56:00
726,50,2022-10-01 18:57:00
141,25000,2022-10-01 18:59:00
534,200,2022-10-01 19:01:00
831,500,2022-10-01 19:05:00
519,2013,2022-10-01 19:05:00
50,1000,2022-10-01 19:07:00
695,500,2022-10-01 19:07:00
644,1500,2022-10-01 19:08:00
133,150,2022-10-01 19:09:00
289,3000,2022-10-01 19:10:00
936,3000,2022-10-01 19:11:00
637,3400,2022-10-01 19:11:00
538,40000,2022-10-01 19:13:00
193,4000,2022-10-01 19:16:00
587,10000,2022-10-01 19:21:00
352,4600,2022-10-01 19:21:00
417,17000,2022-10-01 19:22:00
547,5000,2022-10-01 19:29:00
548,1000,2022-10-01 19:34:00
450,250,2022-10-01 19:35:00
922,50000,2022-10-01 19:35:00
259,2500,2022-10-01 19:38:00
247,5000,2022-10-01 19:38:00
475,5000,2022-10-01 19:40:00
652,11000,2022-10-01 19:40:00
944,500,2022-10-01 19:57:00
678,12000,2022-10-01 20:03:00
139,500,2022-10-01 20:04:00
959,2000,2022-10-01 20:06:00
607,2000,2022-10-01 20:11:00
461,5000,2022-10-01 20:11:00
776,5000,2022-10-01 20:14:00
219,500,2022-10-01 20:19:00
365,12000,2022-10-01 20:20:00
565,2000,2022-10-01 20:29:00
473,10000,2022-10-01 20:32:00
628,935,2022-10-01 20:33:00
888,500,2022-10-01 20:34:00
548,200,2022-10-01 20:34:00
193,2000,2022-10-01 20:36:00
950,4000,2022-10-01 20:37:00
539,7500,2022-10-01 20:38:00
931,1100,2022-10-01 20:38:00
429,500,2022-10-01 20:40:00
16,3000,2022-10-01 20:42:00
972,300,2022-10-01 20:43:00
502,1650,2022-10-01 20:44:00
104,10000,2022-10-01 20:44:00
982,1250,2022-10-01 20:51:00
327,647,2022-10-01 20:53:00
721,8000,2022-10-01 20:56:00
306,50000,2022-10-01 20:56:00
505,2000,2022-10-01 20:57:00
700,5000,2022-10-01 20:59:00
844,500,2022-10-01 21:01:00
218,4000,2022-10-01 21:06:00
497,300,2022-10-01 21:12:00
445,2000,2022-10-01 21:16:00
786,30000,2022-10-01 21:23:00
978,4444,2022-10-01 21:26:00
97,1000,2022-10-01 21:32:00
280,700,2022-10-01 21:32:00
854,10000,2022-10-01 21:33:00
744,200,2022-10-01 21:34:00
240,10000,2022-10-01 21:34:00
309,2000,2022-10-01 21:37:00
909,6000,2022-10-01 21:39:00
280,500,2022-10-01 21:43:00
811,1035,2022-10-01 21:44:00
97,2000,2022-10-01 21:45:00
924,1500,2022-10-01 21:46:00
380,70,2022-10-01 21:46:00
139,500,2022-10-01 21:53:00
695,500,2022-10-01 21:54:00
744,250,2022-10-01 21:59:00
429,500,2022-10-01 22:00:00
950,12000,2022-10-01 22:00:00
259,7500,2022-10-01 22:01:00
39,4000,2022-10-01 22:01:00
805,5000,2022-10-01 22:06:00
950,20000,2022-10-01 22:06:00
920,10000,2022-10-01 22:06:00
27,3000,2022-10-01 22:07:00
860,1000,2022-10-01 22:07:00
70,5000,2022-10-01 22:12:00
390,7000,2022-10-01 22:15:00
351,90,2022-10-01 22:16:00
280,200,2022-10-01 22:16:00
428,1000,2022-10-01 22:21:00
274,1000,2022-10-01 22:27:00
565,2000,2022-10-01 22:28:00
149,6000,2022-10-01 22:28:00
424,2000,2022-10-01 22:29:00
259,4500,2022-10-01 22:32:00
931,1100,2022-10-01 22:33:00
393,200,2022-10-01 22:35:00
502,1650,2022-10-01 22:36:00
772,250,2022-10-01 22:38:00
889,2000,2022-10-01 22:38:00
431,500,2022-10-01 22:39:00
604,3000,2022-10-01 22:41:00
113,5000,2022-10-01 22:44:00
352,20000,2022-10-01 22:47:00
614,3000,2022-10-01 22:48:00
732,6000,2022-10-01 22:55:00
849,2850,2022-10-01 22:57:00
959,12000,2022-10-01 23:01:00
828,5000,2022-10-01 23:01:00
658,5200,2022-10-01 23:05:00
536,100,2022-10-01 23:05:00
601,48000,2022-10-01 23:07:00
257,10000,2022-10-01 23:14:00
972,401,2022-10-01 23:16:00
502,1650,2022-10-01 23:17:00
996,12000,2022-10-01 23:18:00
931,5500,2022-10-01 23:19:00
14,500,2022-10-01 23:24:00
605,1000,2022-10-01 23:24:00
371,1000,2022-10-01 23:24:00
828,5000,2022-10-01 23:25:00
145,3500,2022-10-01 23:27:00
259,3500,2022-10-01 23:30:00
420,300,2022-10-01 23:34:00
417,23000,2022-10-01 23:34:00
500,200,2022-10-01 23:35:00
409,4000,2022-10-01 23:35:00
888,2009,2022-10-01 23:35:00
193,2000,2022-10-01 23:35:00
96,2000,2022-10-01 23:36:00
945,5000,2022-10-01 23:41:00
519,3012,2022-10-01 23:41:00
302,1000,2022-10-01 23:42:00
873,500,2022-10-01 23:48:00
390,500,2022-10-01 23:56:00
695,500,2022-10-02 00:04:00
214,2750,2022-10-02 00:07:00
945,5000,2022-10-02 00:07:00
779,5100,2022-10-02 00:08:00
390,2000,2022-10-02 00:09:00
796,200,2022-10-02 00:10:00
85,1000,2022-10-02 00:16:00
763,200,2022-10-02 00:18:00
743,2000,2022-10-02 00:19:00
131,10000,2022-10-02 00:23:00
9,2000,2022-10-02 00:26:00
505,4000,2022-10-02 00:28:00
508,10000,2022-10-02 00:30:00
587,10000,2022-10-02 00:33:00
740,19000,2022-10-02 00:36:00
85,2500,2022-10-02 00:37:00
85,2000,2022-10-02 00:46:00
740,3500,2022-10-02 00:46:00
568,50,2022-10-02 00:48:00
309,4000,2022-10-02 00:49:00
275,500,2022-10-02 00:50:00
380,140,2022-10-02 00:51:00
66,1500,2022-10-02 00:51:00
198,1000,2022-10-02 00:53:00
480,2000,2022-10-02 01:06:00
99,8000,2022-10-02 01:08:00
170,2500,2022-10-02 01:08:00
11,2000,2022-10-02 01:10:00
853,5555,2022-10-02 01:22:00
644,1500,2022-10-02 01:22:00
408,5003,2022-10-02 01:25:00
89,10000,2022-10-02 01:26:00
338,2000,2022-10-02 01:29:00
24,1000,2022-10-02 01:30:00
913,5000,2022-10-02 01:35:00
354,4721,2022-10-02 01:35:00
235,2000,2022-10-02 01:36:00
450,2000,2022-10-02 01:37:00
714,9000,2022-10-02 01:37:00
421,10000,2022-10-02 01:44:00
52,10000,2022-10-02 01:44:00
686,500,2022-10-02 01:47:00
920,5000,2022-10-02 01:47:00
95,2000,2022-10-02 01:48:00
306,150,2022-10-02 01:54:00
982,1500,2022-10-02 01:58:00
637,850,2022-10-02 02:04:00
605,5000,2022-10-02 02:07:00
259,12000,2022-10-02 02:07:00
607,2000,2022-10-02 02:08:00
305,175,2022-10-02 02:09:00
776,1500,2022-10-02 02:12:00
219,2000,2022-10-02 02:16:00
848,2000,2022-10-02 02:18:00
820,2000,2022-10-02 02:20:00
366,2450,2022-10-02 02:24:00
972,50,2022-10-02 02:26:00
854,10000,2022-10-02 02:28:00
106,200,2022-10-02 02:29:00
723,2000,2022-10-02 02:31:00
149,1388,2022-10-02 02:34:00
306,2200,2022-10-02 02:35:00
850,5000,2022-10-02 02:35:00
16,3000,2022-10-02 02:37:00
847,100,2022-10-02 02:44:00
199,2000,2022-10-02 02:47:00
600,2000,2022-10-02 02:48:00
407,1200,2022-10-02 02:50:00
173,25000,2022-10-02 03:00:00
941,15000,2022-10-02 03:04:00
525,1000,2022-10-02 03:09:00
306,10000,2022-10-02 03:11:00
901,16000,2022-10-02 03:13:00
950,4000,2022-10-02 03:14:00
274,400,2022-10-02 03:17:00
985,5000,2022-10-02 03:19:00
106,448,2022-10-02 03:28:00
14,100,2022-10-02 03:32:00
246,350,2022-10-02 03:33:00
78,2500,2022-10-02 03:35:00
588,2000,2022-10-02 03:36:00
841,1000,2022-10-02 03:37:00
825,3000,2022-10-02 03:40:00
497,3000,2022-10-02 03:41:00
570,450,2022-10-02 03:46:00
10,2000,2022-10-02 03:47:00
539,2200,2022-10-02 03:47:00
341,5000,2022-10-02 03:48:00
604,1000,2022-10-02 03:56:00
565,5000,2022-10-02 03:58:00
352,5000,2022-10-02 04:07:00
168,1000,2022-10-02 04:08:00
208,10000,2022-10-02 04:09:00
950,4000,2022-10-02 04:11:00
432,1000,2022-10-02 04:12:00
692,500,2022-10-02 04:12:00
678,12000,2022-10-02 04:15:00
680,200,2022-10-02 04:16:00
837,500,2022-10-02 04:16:00
644,200,2022-10-02 04:17:00
190,3000,2022-10-02 04:18:00
695,125,2022-10-02 04:21:00
613,3000,2022-10-02 04:21:00
351,100,2022-10-02 04:28:00
275,2000,2022-10-02 04:34:00
605,2000,2022-10-02 04:36:00
390,200,2022-10-02 04:39:00
93,1000,2022-10-02 04:41:00
198,2000,2022-10-02 04:44:00
950,5000,2022-10-02 04:52:00
790,3000,2022-10-02 04:52:00
573,2000,2022-10-02 04:55:00
565,1000,2022-10-02 04:59:00
554,1875,2022-10-02 05:02:00
929,5000,2022-10-02 05:06:00
16,5000,2022-10-02 05:07:00
871,900,2022-10-02 05:09:00
776,291,2022-10-02 05:10:00
451,5000,2022-10-02 05:12:00
675,20000,2022-10-02 05:12:00
677,4000,2022-10-02 05:19:00
779,2000,2022-10-02 05:21:00
837,300,2022-10-02 05:22:00
675,1000,2022-10-02 05:25:00
949,5500,2022-10-02 05:28:00
959,12000,2022-10-02 05:28:00
667,348,2022-10-02 05:31:00
400,4000,2022-10-02 05:35:00
972,105,2022-10-02 05:35:00
296,1000,2022-10-02 05:37:00
837,500,2022-10-02 05:38:00
536,100,2022-10-02 05:43:00
618,2000,2022-10-02 05:45:00
927,5000,2022-10-02 05:52:00
804,1050,2022-10-02 05:53:00
173,100,2022-10-02 05:57:00
547,10000,2022-10-02 05:59:00
497,300,2022-10-02 06:01:00
690,6000,2022-10-02 06:04:00
587,25000,2022-10-02 06:05:00
856,6000,2022-10-02 06:08:00
214,5000,2022-10-02 06:13:00
488,8000,2022-10-02 06:13:00
136,2000,2022-10-02 06:18:00
338,800,2022-10-02 06:24:00
911,2000,2022-10-02 06:26:00
23,2000,2022-10-02 06:26:00
455,5000,2022-10-02 06:28:00
557,10000,2022-10-02 06:35:00
850,1000,2022-10-02 06:38:00
821,10000,2022-10-02 06:38:00
710,35000,2022-10-02 06:41:00
888,1000,2022-10-02 06:44:00
844,500,2022-10-02 06:45:00
978,1400,2022-10-02 06:47:00
173,25000,2022-10-02 06:49:00
467,50000,2022-10-02 06:49:00
431,500,2022-10-02 06:50:00
158,5000,2022-10-02 06:52:00
893,200,2022-10-02 06:59:00
851,200,2022-10-02 07:03:00
122,1000,2022-10-02 07:04:00
684,100,2022-10-02 07:04:00
484,1000,2022-10-02 07:06:00
566,5000,2022-10-02 07:07:00
141,10000,2022-10-02 07:13:00
6,4000,2022-10-02 07:20:00
502,1650,2022-10-02 07:24:00
772,30000,2022-10-02 07:31:00
939,1000,2022-10-02 07:32:00
338,500,2022-10-02 07:35:00
9,1587,2022-10-02 07:35:00
548,10000,2022-10-02 07:36:00
604,2000,2022-10-02 07:38:00
689,2000,2022-10-02 07:43:00
539,1100,2022-10-02 07:44:00
604,5000,2022-10-02 07:47:00
30,20000,2022-10-02 07:48:00
909,2000,2022-10-02 07:49:00
656,1000,2022-10-02 07:54:00
745,500,2022-10-02 07:54:00
